gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_crosslingual-train-2604290,wikilingua_crosslingual-train-2604290,fr,en,"Au niveau des endroits où la finition en gomme-laque est tachée ou là où de la saleté est incrustée, essayez d'abord la méthode suivante :  Saupoudrez un composé abrasif doux sur la surface. Utilisez par exemple de la pierre ponce ou de la pierre pourrie. Travaillez ce composé sur le bois. Frottez avec un chiffon. Si la surface reprend un aspect correct, vous n'aurez peut-être pas besoin d'enlever la gomme-laque.",Work to avoid jobs rather than create them when restoring furniture and woodwork! Buff with a clean rag.,['Work to avoid jobs rather than create them when restoring furniture and woodwork! Buff with a clean rag.']
wikilingua_crosslingual-train-2604332,wikilingua_crosslingual-train-2604332,fr,en,"Vous pouvez vous servir de cet appareil pour faire chauffer la cire et la faire fondre pour la retirer plus facilement. Cette méthode est un excellent choix sur les surfaces dures comme les tables et les chandeliers. Elle est moins conseillée pour les tissus, surtout si la cire est colorée, car vous pourriez étaler la tache si vous la faisiez fondre sans l’essuyer tout de suite .",Find and plug in a blow dryer.,['Find and plug in a blow dryer.']
wikilingua_crosslingual-train-2604376,wikilingua_crosslingual-train-2604376,fr,en,"Cet accessoire est idéal pour réaliser en quelques minutes un chignon de danseuse (ou bun) parfait et volumineux. Souvent appelée donut en raison de sa forme, la couronne est un accessoire en mousse facile à utiliser. Notez que vous pouvez obtenir le même résultat avec une chaussette.",Get a hair donut.,['Get a hair donut.']
wikilingua_crosslingual-train-2604478,wikilingua_crosslingual-train-2604478,fr,en,Les planches en bois se fabriquent en abattant un arbre et en craftant des troncs.,Find 6 wooden planks.,['Find 6 wooden planks.']
wikilingua_crosslingual-train-2604482,wikilingua_crosslingual-train-2604482,fr,en,"Pour fabriquer des pivoines, vous aurez besoin de longues bandes minces de feutrine. Vérifiez que les bandes sont bien longues. Prenez de la feutrine qui soit suffisamment longue. Vous pouvez utiliser la couleur que vous souhaitez.",Select your felt.,['Select your felt.']
wikilingua_crosslingual-train-2604566,wikilingua_crosslingual-train-2604566,fr,en,"Si vous ne parvenez pas à battre les fantômes, vous pouvez toujours débloquer Bébé Luigi en faisant 3 150 courses ! Toutes les courses et les batailles sont comptabilisées, sauf celles en mode « contre-la-montre  ». Les courses et les batailles comptent, qu'elles soient jouées en ligne ou non.",Race as much as possible.,['Race as much as possible.']
wikilingua_crosslingual-train-2604710,wikilingua_crosslingual-train-2604710,fr,en,"Cela représente 40 % du combat. Mémorisez les cartes, les recoins, les fissures et les endroits où les joueurs sont susceptibles de se cacher. Apprenez ces endroits dans les deux camps et la raison de leur popularité ainsi que leurs angles morts. Avoir un sens développé de la situation est essentiel pour bien jouer. Cela limite vos décès et vous place au bon endroit pour avoir un bon score.",Learn the maps.,['Learn the maps.']
wikilingua_crosslingual-train-2604746,wikilingua_crosslingual-train-2604746,fr,en,Tournez le bouton de réglage de cet appareil électroménager sur le niveau d’intensité le plus élevé. Veillez à ce que la vapeur soit mise hors tension .,Heat your iron.,['Heat your iron.']
wikilingua_crosslingual-train-2604790,wikilingua_crosslingual-train-2604790,fr,en,"Laissez-le sécher à l'air libre dans un endroit frais . Vous pourriez également suspendre l'objet sur un étendoir à linge. Assurez-vous que le feutre soit parfaitement sec avant d'utiliser ou de porter l'objet.  Ne laissez pas le feutre sécher à la lumière directe du soleil ou vous risqueriez de l'abimer. Si rien n'y fait, emportez votre objet en feutre au pressing, pour un nettoyage professionnel.",Lay the felt out flat and allow to air-dry in a cool place.,['Lay the felt out flat and allow to air-dry in a cool place.']
wikilingua_crosslingual-train-2604850,wikilingua_crosslingual-train-2604850,fr,en,"Rincez-les à l'eau courante. Ensuite, laissez tremper quelques minutes pour déloger la saleté avant de rincer à nouveau. Mettez de côté les navets qui commencent à être moins fermes afin de les consommer dans l'immédiat. Jetez les peaux ou utilisez-les pour votre compost. Les peaux propres peuvent également agréablement agrémenter un bouillon de légumes.",Pick your turnips. Choose small to medium turnips. Peel your turnips Cut the turnips,['Pick your turnips. Choose small to medium turnips. Peel your turnips Cut the turnips']
wikilingua_crosslingual-train-2604900,wikilingua_crosslingual-train-2604900,fr,en,"On ne le dira jamais assez : vous devez être capable de jouer à une vitesse constante et régulière et la manière la plus simple d'y arriver est de vous entrainer avec un métronome. Si un métronome est trop cher pour vous, vous pouvez trouver l'enregistrement sonore d'un métronome que vous reproduirez sur votre chaine Hifi, votre lecteur MP3, ou votre ordinateur pendant que vous pratiquez.",Buy a metronome.,['Buy a metronome.']
wikilingua_crosslingual-train-2605024,wikilingua_crosslingual-train-2605024,fr,en,"Faites la même chose pour les autres cordes. N’oubliez pas que l’ordre est sol, ré, la et mi en allant de la plus grave à la plus aigüe. La corde la plus grave est toujours la plus épaisse.",Repeat the process for each string.,['Repeat the process for each string.']
wikilingua_crosslingual-train-2605138,wikilingua_crosslingual-train-2605138,fr,en,"Le bouton d'ajout de photo diffère selon les systèmes d'exploitation des téléphones. Appuyez sur le bouton de modification d'images. Pour pouvoir ajouter une photo de profil, vous devez être connecté à internet. Sur iPhone, appuyez sur OK pour permettre l'accès de WhatsApp à vos photos.  Si vous avez un téléphone à écran tactile, utilisez vos doigts pour déplacer l'image au sein du cadre. Dézoomez et zoomez pour modifier la taille de l'image.",Use an existing image as a profile photo. Touch choose existing or upload photo button. Choose a profile photo. Move and scale the image. Touch the choose or done button to select the image.,['Use an existing image as a profile photo. Touch choose existing or upload photo button. Choose a profile photo. Move and scale the image. Touch the choose or done button to select the image.']
wikilingua_crosslingual-train-2605150,wikilingua_crosslingual-train-2605150,fr,en,"Utilisez un crayon noir pour les yeux pour tracer une ligne sous votre œil. Procédez lentement afin d’obtenir une ligne fine et uniforme. Pour un résultat plus prononcé, vous pouvez également fermer votre œil et colorer votre paupière .  Si vous voulez, vous pouvez appliquer de l’eye-liner en gel ou liquide. Ces produits sont un peu plus difficiles à utiliser pour les débutants et ils coutent plus cher, cependant ils durent plus longtemps.",Draw a line under your lower eyelash.,['Draw a line under your lower eyelash.']
wikilingua_crosslingual-train-2605186,wikilingua_crosslingual-train-2605186,fr,en,Lisez les instructions de votre kit afin de déterminer le temps de pose. Réglez une alarme et attendez. Il est très important que vous surveilliez de près le temps de pose si vous voulez que vos deux sourcils soient de la même couleur.,Wait for the tint to set. Finished.,['Wait for the tint to set. Finished.']
wikilingua_crosslingual-train-2605282,wikilingua_crosslingual-train-2605282,fr,en,"Saisissez votre feuille et faites-en une boule. Si vous voulez des plis nets, il suffit de serrer fortement la boule.",Crumple the paper.,['Crumple the paper.']
wikilingua_crosslingual-train-2605302,wikilingua_crosslingual-train-2605302,fr,en,Assurez-vous également que le câble électrique soit bien enfoncé dans votre ordinateur. Assurez-vous que tous les fils électriques soient bien branchés. Cela donnera aux condensateurs de votre ordinateur suffisamment de temps pour se décharger. Attendez quelques secondes pour qu'ils s'arrêtent complètement. Votre ordinateur devrait avoir eu suffisamment de temps pour s'arrêter complètement.,Check the power supply. Turn off your computer. Wait at least 10 seconds. Turn your computer back on.,['Check the power supply. Turn off your computer. Wait at least 10 seconds. Turn your computer back on.']
wikilingua_crosslingual-train-2605392,wikilingua_crosslingual-train-2605392,fr,en,"La marque importe peu, mais vous devez éviter d'utiliser les dentifrices en gel ou les dentifrices qui combinent la pâte dentaire et le gel, car ils ont tendance à ne pas fonctionner aussi efficacement. À défaut du dentifrice, vous pouvez utiliser du bicarbonate de soude ou mieux encore, vous pouvez utiliser un dentifrice qui contient du bicarbonate de soude.",Use a solid white toothpaste.,['Use a solid white toothpaste.']
wikilingua_crosslingual-train-2605408,wikilingua_crosslingual-train-2605408,fr,en,"Le réfrigérant ne se détériorera pas, de sorte que vous pourrez utiliser ce qui reste dans la bombe une prochaine fois. Assurez-vous simplement de le stocker dans un endroit frais afin que la bombe ne surchauffe ou n'explose pas. Vous pouvez également envisager de revendre le reste à un installateur frigorifique certifié ou à un centre de recyclage. Ceci vous permettra d'éviter la contamination croisée de réfrigérant.",Store your refrigerant can with the service hose attached. Install R-134a fittings on the upper and lower service ports.,['Store your refrigerant can with the service hose attached. Install R-134a fittings on the upper and lower service ports.']
wikilingua_crosslingual-train-2605542,wikilingua_crosslingual-train-2605542,fr,en,"Mettez votre cul-de-poule et les lames de votre batteur dans le congélateur à l'avance. Laissez-les refroidir pendant 15 à 30 min avant de vous en servir . Si vous utilisez un mixeur, sautez cette étape. Il est inutile de refroidir le bol d'un mixeur. Assurez-vous qu'il est muni d'un fouet.",Chill the mixing bowl and whisk ahead of time.,['Chill the mixing bowl and whisk ahead of time.']
wikilingua_crosslingual-train-2605648,wikilingua_crosslingual-train-2605648,fr,en,Vous devriez installer iCloud pour Windows et vous connecter avec votre identifiant Apple. Veillez à ce que le programme soit bien configuré pour se synchroniser avec votre photothèque iCloud.  Vous trouverez à cet endroit toutes les nouvelles vidéos ou images que vous avez ajoutées à votre flux de photos.,Click the Start menu. Click on the iCloud folder. Click on iCloud Photos. Click Downloads.,['Click the Start menu. Click on the iCloud folder. Click on iCloud Photos. Click Downloads.']
wikilingua_crosslingual-train-2605748,wikilingua_crosslingual-train-2605748,fr,en,"Pour réussir votre caramel, vous devez avoir tous les ingrédients sous la main et vous devez surveiller la cuisson afin de ne pas le bruler, car le caramel peut bruler facilement. Vous ne désirez donc pas avoir à chercher une cuillère de beurre pendant que le sucre chauffe dans la poêle.",Measure out the ingredients before you start cooking.,['Measure out the ingredients before you start cooking.']
wikilingua_crosslingual-train-2605968,wikilingua_crosslingual-train-2605968,fr,en,"Ajoutez les décorations ou le vernis que vous voulez. En fonction du type d'argile que vous utilisez, vous pouvez laisser sécher le pot à l'air libre ou bien le faire cuire au four ordinaire ou dans un four à céramique. Suivez les consignes du fabricant pour procéder correctement.",Finish your pot.,['Finish your pot.']
wikilingua_crosslingual-train-2606072,wikilingua_crosslingual-train-2606072,fr,en,"C'est un exercice plus difficile que vous ne pourrez maitriser que lorsque vous arriverez à loucher comme un pro. Vous effraierez beaucoup plus de monde en pouvant loucher et bouger un œil à la fois et si vous y arrivez, vous arriverez à faire bouger vos globes oculaires dans des directions opposées.",Be a master at crossing your eyes.,['Be a master at crossing your eyes.']
